week,n_days,it_kw,cooling_kw,hvac_kw,pump_kw,plug_kw,aux_kw,pue
2017-07-24,7,887.4210634383572,11.658256917086133,8.249416817726017,13.841057479122773,3.2155736817305507,36.96430489566548,1.0421209045993267
2017-07-31,7,882.8065482629079,7.645859842965781,8.346900090297954,16.83180526007223,3.2614350263356515,36.08600021967162,1.0412500382244578
2017-08-07,7,915.454939692255,7.782925169977069,8.518289750032876,10.764051003307898,2.4318644896721824,29.49713041299003,1.032292454706783
2017-08-14,7,879.8310942511996,6.780112936836788,8.279999464289315,9.893237458396076,2.921083400906043,27.874433260428223,1.031731733012878
2017-08-21,7,924.1669311064373,7.351331944210443,8.302169372048429,10.157769435718146,3.368377352153563,29.17964810413058,1.031587701172874
2017-08-28,7,937.3211671164903,7.311663444098268,8.26462077689207,10.04117433812041,2.6307979342217385,28.248256493332487,1.0301507557364349
2017-09-04,7,962.0775850753386,7.134607482055382,8.23848670521997,11.53480108004564,2.7693185664326307,29.677213833753623,1.0308730671022575
2017-09-11,7,964.8537053890457,7.378644285370699,8.349311782392387,12.738195308616346,2.870044091905889,31.33619546828532,1.0325159903988546
2017-09-18,7,963.3347338722266,7.623348478314094,8.475586266330863,11.04852167919175,2.755325578497298,29.902782002334003,1.031044874779678
2017-09-25,7,985.7924735526364,7.695533939352097,8.805761680801059,9.072920330692417,3.4987457674250675,29.07296171827064,1.0295054570419009
2017-10-02,7,993.3241979678726,7.742824978987985,8.546527476121037,9.257974666111863,3.171877073093959,28.719204194314845,1.028906617361882
2017-10-09,7,965.6323558339983,8.027553427324133,7.790861924008865,8.20580684747824,3.390095925939105,27.41431812475034,1.0284058491411083
2017-10-16,7,935.9075321750506,7.436629772461175,7.979821077020888,9.311272239999463,4.20620881296709,28.933931902448617,1.0309340094131956
2017-10-23,7,905.5809261484083,9.454243790320302,8.08085313591231,8.214850942888491,3.860161599563269,29.610109468684374,1.0327253772141323
2017-10-30,7,821.5850146251224,8.864854679801434,8.452464013973486,8.339244776293105,3.955681230146479,29.612244700214507,1.0380161052009842
2017-11-06,7,935.5857311942333,10.049386349021615,8.357067029681284,7.297301358061852,4.9772714768594115,30.68102621362416,1.0327734364969408
2017-11-13,7,918.3371142680187,10.341015639013468,8.544715074100765,8.248758994088744,3.65434921057197,30.78883891777495,1.0335662120299398
2017-11-20,7,889.9916179007538,8.031579563643328,9.157973348585587,8.595485264870165,2.4121959965997717,28.197234173698853,1.0316794940208527
2017-11-27,7,857.2942348495679,9.237626481097207,8.596129567302132,7.991259897372969,3.7175013842089633,29.542517329981273,1.0345268252031585
2017-12-04,7,896.4492679961797,10.453917303052023,8.305423495602124,7.400297044493578,4.586214661406186,30.745852504553913,1.034174358975928
2017-12-11,7,868.3351603354868,8.381324050368315,8.565645391594028,7.717511104643123,3.396670353182792,28.061150899788256,1.032607895535927
2017-12-18,7,866.6892832858664,10.074796237038996,8.098225239060744,6.93716943032605,4.669278237913718,29.779469144339508,1.0344319002808875
