scenario_id,time,urgent_0h,short_4h,flexible_12h
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,51,0.4902476053919713,1.224395000114864,0.9717681703145757
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,52,0.5852304549618736,1.9956053493273904,4.885823473538576
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,53,1.0318819485774442,5.22177591143888,2.7463421399836756
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,54,1.648329489714037,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,55,1.3066121847556647,0.0,7.693387815244336
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,56,1.1398435480704447,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,57,0.632726519789075,2.9807993197462794,5.386474160464646
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,58,0.24034094127923833,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,59,0.8480392157223985,0.7733456635640741,4.291964322310062
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,60,0.8214351128608793,0.4187562600328891,0.3965332581507082
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,61,5.208178018657053,1.3588946069321075,1.940215266685922
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,62,0.18568315430176663,0.0,0.0
