regime,model,site_code,n_transitions,n_wells,MAE_delta_h_ft,RMSE_delta_h_ft,bias_delta_h_ft,sign_accuracy_delta_h,delta_h_IQR_ft,note
T2_SPATIOTEMPORAL_OOS,B1,336632N1178523W001,2,1,2.263495092841715,2.4060258706791187,0.8158127573522536,1.0,2.570000000000002,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,336669N1177464W001,6,1,3.109662626824816,3.730755043221129,-3.109662626824816,0.6666666666666666,2.422499999999985,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,336672N1179322W001,24,1,3.0864260616728174,3.586939754534857,-1.2320891727322663,0.6666666666666666,1.8249999999999957,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,336684N1177654W001,6,1,7.585022300498379,8.752039690394842,-4.148246467728995,0.8333333333333334,13.582499999999996,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,336716N1177529W001,7,1,3.086203691231044,3.5803361236918545,-1.846884908929064,0.42857142857142855,0.2749999999999915,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,336716N1177529W002,7,1,3.228155718097556,3.526739135885642,-2.861220184447929,0.7142857142857143,5.10499999999999,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,336726N1177521W001,6,1,5.123164878425008,5.245685297747296,-3.708246467728993,0.6666666666666666,5.012499999999989,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,336726N1178014W001,5,1,7.185959062273755,8.67704085423587,-5.8484183536760055,0.6,9.299999999999997,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,336746N1177574W001,2,1,7.878010590068959,8.653875002566568,-7.878010590068959,0.5,5.200000000000003,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,336749N1179628W001,13,1,2.98328958682903,3.5602408753411483,-1.4679121570988571,0.8461538461538461,3.5,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,336753N1177488W001,6,1,4.39816487842501,4.810073328821803,-3.5232464677289954,0.5,2.500000000000007,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,336781N1178263W001,13,1,7.847895931576054,9.868935814979737,-2.7618402505579107,0.8461538461538461,14.099999999999996,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,336792N1177457W001,4,1,9.136176401562535,10.385354968324053,-7.620281902875282,0.25,7.7500000000000036,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,336795N1177780W001,10,1,21.026593639374894,29.723825049152556,-4.212951484034144,0.9,18.55,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,336798N1177876W001,6,1,2.5992242615763055,3.1361243808587167,-2.0254881473515716,0.6666666666666666,1.5600000000000058,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,336798N1177876W002,6,1,24.075165215082965,29.789071539590385,-10.603866743525446,0.8333333333333334,39.39,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,336813N1177975W001,8,1,54.08041357118434,85.23127554499212,-0.9990917715667162,0.625,31.25,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,336824N1177430W001,4,1,4.253648473048171,4.985037229604395,-4.253648473048171,0.5,1.8649999999999949,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,336831N1179773W001,7,1,12.376951869718722,14.91192743559941,-3.866247967832446,1.0,25.409999999999993,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,336848N1179242W001,12,1,12.071636858908638,17.409848082541945,-1.2107935273976365,0.5833333333333334,9.207499999999998,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,336853N1177671W001,1,1,7.384268473516459,7.384268473516459,-7.384268473516459,1.0,0.0,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,336853N1179432W001,12,1,4.88630814702306,6.010488935521784,-1.3251384300434081,0.6666666666666666,5.590000000000003,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,336868N1179445W001,11,1,4.299184065748011,5.79233769425987,-0.8899954522309765,0.7272727272727273,5.934999999999999,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,336870N1178340W001,2,1,62.55021060095619,62.76813074559805,5.2258387912869,0.5,64.5,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,336870N1179436W001,11,1,4.29918406574801,5.79233769425987,-0.8899954522309765,0.7272727272727273,5.9350000000000005,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,336875N1179148W001,8,1,1.8322107096155147,2.0577004118180673,-0.8229301776401852,1.0,4.205,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,336886N1178041W001,7,1,16.41086572368717,19.657177384544728,-5.7102039298734635,0.7142857142857143,28.749999999999996,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,336906N1179435W001,13,1,11.571565112021775,14.462661877757183,-3.496416999359881,0.6923076923076923,13.79000000000002,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,336928N1177446W001,4,1,3.968527152259809,4.215406802137424,-3.968527152259809,0.5,1.9500000000000242,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,336941N1179435W001,1,1,45.80802759791737,45.80802759791737,-45.80802759791737,1.0,0.0,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,336944N1177985W001,2,1,35.217533280013114,46.248636735143364,-35.217533280013114,0.0,31.0,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,336962N1178987W001,26,1,6.897477158328129,10.967939187855862,-2.646757151203803,0.7692307692307693,9.875000000000004,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,336963N1179065W001,19,1,14.252286742465182,24.814459516929745,-2.938187635300844,0.7368421052631579,13.449999999999996,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,336966N1179388W001,1,1,5.873520207308187,5.873520207308187,-5.873520207308187,1.0,0.0,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,336977N1178594W001,11,1,11.87816706685259,14.628315645128218,-3.9231888627579377,0.8181818181818182,22.849999999999998,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,336978N1179845W001,4,1,3.238900501668893,4.102499597825109,-1.7438069225675388,0.5,2.3,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,336979N1179454W001,1,1,4.933520207308203,4.933520207308203,-4.933520207308203,1.0,0.0,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337046N1180143W001,6,1,1.94288382987311,2.7843881578179035,0.023282567392252984,0.8333333333333334,4.114999999999999,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337046N1180143W002,6,1,11.352483960741536,14.054824011311258,2.589913903650862,0.8333333333333334,14.674999999999995,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337057N1180070W001,13,1,12.413374752935153,14.261893830836058,-3.8602405503923545,0.6923076923076923,27.0,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337059N1180056W001,13,1,11.336451676012077,13.63408027353883,-3.8602405503923545,0.6923076923076923,24.0,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337105N1178932W001,13,1,16.522438666966767,23.838925651653092,-2.42350468213713,0.6923076923076923,19.71999999999999,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337105N1178932W002,13,1,9.887052996953221,13.541706836956502,-2.2173497813543537,0.8461538461538461,20.53000000000001,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337112N1177826W001,4,1,38.40941935424892,41.778619580203866,-18.079891521237712,0.25,34.75,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337141N1179955W001,12,1,2.7312207399621027,3.4273742919139596,-1.113972245647022,0.8333333333333334,6.3725000000000005,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337148N1177696W001,7,1,2.983209067632097,3.553026610238436,-1.4392951022237834,0.3333333333333333,0.5000000000000071,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337148N1177696W002,7,1,5.193813914648879,6.032502238710442,-3.5861768317261267,0.8571428571428571,12.625,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337148N1177696W003,7,1,7.046279311284048,8.13699009333406,-3.8203137697931715,0.8571428571428571,13.839999999999996,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337161N1179887W001,3,1,2.6696569288392866,2.9467271244516073,-0.08360988770978513,1.0,3.5650000000000004,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337188N1180275W001,9,1,6.322532719576884,8.365392167629118,-1.1494752030278237,0.8888888888888888,17.0,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337216N1178318W001,7,1,2.6000322009027874,3.2827934986763267,-1.9367164242459538,0.5714285714285714,1.1849999999999987,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337216N1178318W002,7,1,16.759546921120585,18.914298369225968,-6.129564879399448,0.7142857142857143,28.990000000000002,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337216N1178318W003,7,1,16.50387357134221,18.7118929444416,-5.449557023497213,0.8571428571428571,29.669999999999998,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337233N1179421W001,3,1,4.789892146760327,5.756606839733164,-4.789892146760327,1.0,5.3149999999999995,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337233N1179421W002,3,1,0.9238096466207087,1.3543411986974065,0.9238096466207087,1.0,0.8950000000000005,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337233N1179421W003,3,1,5.002871861209223,6.052920612967898,-5.002871861209223,1.0,4.830000000000002,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337279N1179386W001,13,1,6.989879411177428,9.227148457618146,-2.043200248255069,0.7692307692307693,15.5,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337281N1177946W001,11,1,45.32517560699818,74.19804433173563,-14.405630367098894,0.9090909090909091,36.5,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337304N1177898W001,2,1,6.228402002432208,6.884817994906382,-2.9338928608736197,0.5,7.0,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337304N1180246W001,10,1,10.290744333564657,14.691249496148624,-3.9309310661779477,0.7777777777777778,21.5,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337305N1180330W001,13,1,5.102726289080986,6.785869874140712,-2.5525482427000465,0.7692307692307693,14.999999999999998,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337334N1178220W001,4,1,19.682564831594238,22.594695092371104,-2.9524764639870047,0.5,20.575,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337344N1178235W001,4,1,7.837203257539633,8.679440625121684,-6.952476463987004,0.5,8.124999999999998,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337370N1178012W001,4,1,10.212495852504256,13.89152729497543,-9.456322208675935,0.75,16.325,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337374N1179933W001,14,1,1.2848967700150897,1.479519911071967,-0.9481043466533154,0.7142857142857143,1.4124999999999996,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337374N1179933W002,8,1,5.945811103345823,7.189051798417595,-0.6192741373684114,0.75,10.682500000000001,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337374N1179933W003,8,1,7.040249583925854,10.830801177409525,-0.6080394441164176,1.0,10.8675,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337425N1178213W001,2,1,69.10376484469758,84.5754704668007,-69.10376484469758,1.0,47.75,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337525N1179058W001,7,1,2.2491733465094823,3.062367712732523,-1.601196377640713,0.8571428571428571,0.9249999999999972,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337525N1179058W002,7,1,11.076985737720266,12.172769164480039,-3.20949071072766,1.0,25.945,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337525N1179058W003,7,1,21.342906142349246,24.901481579447886,-7.023796828580762,0.8571428571428571,32.504999999999995,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337589N1179207W001,1,1,0.0396866805882512,0.0396866805882512,0.0396866805882512,1.0,0.0,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337591N1180435W001,7,1,2.5842056221486254,3.0708481534102834,-1.6609439233425118,0.8571428571428571,2.2699999999999996,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337591N1180435W002,7,1,11.615030609161126,14.362095463887497,-4.488254242701751,1.0,25.890000000000004,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337591N1180435W003,7,1,8.856314701103384,10.346560549162929,-1.4796715554138575,0.8571428571428571,13.184999999999999,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337593N1180743W001,13,1,7.591031385043495,10.219445074376003,-2.4715614708280933,0.9166666666666666,20.0,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337595N1180740W001,11,1,9.365445185719258,12.477064838141516,-1.0916098236588339,0.8181818181818182,15.3,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337646N1178432W001,8,1,3.117752711773419,3.913573470339292,-1.3648333390440504,0.25,1.5725000000000016,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337646N1178432W002,8,1,12.599766974167824,14.921584470225975,-3.8223560500200646,1.0,27.775,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337646N1178432W003,8,1,13.91993030374899,18.176041211806513,-5.8998273976121,1.0,22.34,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337754N1178448W001,13,1,8.338538113392534,10.788282438929208,-1.7305311509134096,0.8333333333333334,11.0,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337779N1179480W001,6,1,2.7742201837475045,3.753333214228834,-2.265838000988815,0.8333333333333334,1.9000000000000057,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337779N1179480W002,6,1,8.252926706316403,10.181903881789001,-1.7608091911042365,0.8333333333333334,16.222499999999997,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337779N1179480W003,6,1,9.014019006501595,10.327099839111042,-1.899150152421749,0.6666666666666666,25.732499999999998,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337800N1180851W001,12,1,2.3274310803332554,2.8263923724222257,-1.3980413270270409,0.9166666666666666,5.624999999999999,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337806N1178326W001,4,1,7.687363681422633,9.821395981954907,-7.485044984169479,0.75,6.014999999999999,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337856N1178834W001,7,1,4.85089212588151,5.8440224498449345,-2.134013925085227,0.2857142857142857,2.914999999999999,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337856N1178834W002,7,1,8.227531564540104,9.139983882479244,-3.6611475141327925,0.7142857142857143,16.87,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337856N1178834W003,7,1,9.359739799193944,10.322981806213965,-3.0211430320580708,0.8571428571428571,21.229999999999997,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337910N1178268W001,15,1,4.236998213810315,4.677282712699814,-3.6135184658410675,0.7333333333333333,1.399999999999995,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337959N1180672W001,7,1,2.312339633867069,2.8449030185781536,-1.53203893810728,0.7142857142857143,2.83,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337959N1180672W002,7,1,10.663632121855807,11.90049094051941,-2.1419237249667304,0.8571428571428571,15.335,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337959N1180672W003,7,1,7.411474387832229,8.85837687199625,-2.7348552144248006,1.0,16.259999999999998,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337995N1178787W001,7,1,6.14536304593473,7.369030905469169,-2.713050141423739,0.42857142857142855,4.699999999999996,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337995N1178787W002,7,1,5.670780190425232,6.350400339047054,-3.02285035553107,0.8571428571428571,13.024999999999999,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,337995N1178787W003,7,1,7.518729794843105,8.559757955683743,-4.0688563320363125,0.8571428571428571,21.310000000000002,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,338045N1179568W001,13,1,4.122461185624893,4.351490820852773,-0.6396190383477808,0.6153846153846154,4.0,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,338047N1178086W001,25,1,5.981844037768479,10.330742990582017,-5.411821530477102,0.8,0.3800000000000239,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,338047N1178086W002,25,1,6.002237987119177,8.969077558558176,-5.7482144074064925,0.72,1.1200000000000045,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,338161N1180207W001,1,1,1.2608914592540028,1.2608914592540028,1.2608914592540028,1.0,0.0,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,338170N1179764W001,8,1,5.008329325586747,6.010403266124687,-0.3723700990639358,0.75,9.75,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,338205N1180164W001,7,1,2.2641456035283976,2.5986246922171374,-1.898390901265113,0.7142857142857143,3.5649999999999995,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,338205N1180164W002,4,1,7.911449499632037,10.608010389887284,5.519317030518237,1.0,10.38,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,338205N1180164W003,7,1,6.721531757414323,8.89390148575708,-1.9955072800787417,0.5714285714285714,6.449999999999999,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,338229N1179374W001,6,1,3.9897057096690536,4.659725329398274,-2.4079305483884,0.5,1.6374999999999993,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,338229N1179374W002,6,1,5.485355014866329,5.953038537593905,-1.7463359518724129,0.6666666666666666,11.577500000000002,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,338229N1179374W003,6,1,4.236602935361291,6.02775362910375,-2.257988581364229,1.0,13.635000000000002,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,338250N1179465W001,13,1,2.5412243781501407,3.530757314200625,-1.3322383070930803,0.9230769230769231,5.0,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,338285N1179436W001,13,1,4.0517089488664775,4.80194538103855,-1.234218134156084,0.6666666666666666,8.999999999999996,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,338285N1179891W001,1,1,1.5734109014093822,1.5734109014093822,1.5734109014093822,1.0,0.0,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,338320N1180539W001,12,1,3.7016757632334385,4.9154976826745225,-1.0136978411366013,0.6,2.1649999999999983,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,338327N1178668W001,6,1,5.7883172385518975,7.068089599958702,-3.334806884755004,0.5,7.335000000000001,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,338327N1178668W002,6,1,5.704307277476482,6.104420935948442,-1.4515235537420816,0.5,8.752500000000001,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,338327N1178668W003,6,1,6.327773271857908,6.678973443200114,-2.3735255124342713,0.5,8.870000000000001,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,338349N1180575W001,12,1,3.8743034837486863,4.86677620607804,-1.076197841136601,0.45454545454545453,3.2875,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,338366N1179547W001,11,1,2.5907116427432864,2.9533164343867786,-0.8897403094357865,0.9090909090909091,6.0,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,338451N1179506W001,13,1,3.573399944737688,5.168434464278863,-1.3591152266599802,0.8181818181818182,7.000000000000002,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,338469N1179285W001,13,1,4.738032377051756,5.529893408047512,-1.200413427491463,0.6666666666666666,9.0,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,338488N1179110W001,6,1,4.967264614678059,5.646960389468324,-2.923403988355926,0.5,2.7924999999999915,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,338488N1179110W002,6,1,3.6939372643902413,4.03114699679332,-2.4117141243402664,0.8333333333333334,6.769999999999996,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,338490N1179163W001,13,1,2.7269653731661387,3.3792908652956952,-0.5700923191099747,0.7,3.0,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,338490N1179166W001,13,1,2.766299756299525,3.278980281756695,-0.5700923191099747,0.8,5.0,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,338509N1178361W001,6,1,5.54925230807185,6.5166110663114445,-0.5670415363987032,0.3333333333333333,4.090000000000025,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,338509N1178361W002,6,1,4.843262799091092,5.883115086257999,-0.9134294481475672,0.3333333333333333,3.819999999999986,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,338511N1180333W001,1,1,3.8437593468723636,3.8437593468723636,3.8437593468723636,1.0,0.0,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,338543N1178361W001,48,1,4.317662742722895,4.749774336679944,0.9091233835207797,0.4791666666666667,1.6749999999999972,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,338552N1178566W001,6,1,6.141952034303574,6.951949265569673,-0.021374598660232575,0.3333333333333333,6.729999999999993,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,338552N1178566W002,6,1,8.410928199629305,10.344471499366403,-1.072169676341092,0.5,3.6274999999999977,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,338552N1178566W003,6,1,8.371170232476908,10.462972912512244,-1.0183415083013376,0.5,3.612500000000022,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,338556N1180264W001,8,1,1.6790742345487262,2.4338978587568967,-1.3046890651967744,0.875,1.6625000000000005,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,338556N1180264W002,7,1,9.63505429026576,12.053847767614165,-1.4728505364974094,0.8571428571428571,12.585,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,338556N1180264W003,8,1,5.522028617970308,8.042459749269003,-1.292166046327374,0.75,7.384999999999998,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,338628N1179046W001,10,1,6.160060558537545,7.8195602454558575,-2.392806047233452,0.6666666666666666,5.250000000000002,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,338629N1178426W001,13,1,5.8891129442212895,7.902575106652789,0.7644914194902841,0.6363636363636364,3.0,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,338638N1178430W001,13,1,5.196805251913596,6.989790614708863,0.6875683425672072,0.6666666666666666,5.0,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,338642N1178978W001,6,1,5.227324779268785,5.804398394067834,-2.359405275771515,0.3333333333333333,3.669999999999998,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,338642N1178978W002,6,1,4.391146336913553,4.521006247240931,-1.6924519792791546,0.6666666666666666,6.277500000000003,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,338642N1178978W003,6,1,5.3077436935677555,5.6982435717120135,-1.0794232973794824,0.5,7.464999999999989,head-level residual equals delta-h residual conditional on observed h_prev
T2_SPATIOTEMPORAL_OOS,B1,338642N1178979W001,13,1,4.250102502825465,4.56352688854436,-0.4421137532927878,0.75,3.5,head-level residual equals delta-h residual conditional on observed h_prev
