regime,model,site_code,n_transitions,n_wells,MAE_h_ft,RMSE_h_ft,bias_h_ft,MAE_delta_h_ft,RMSE_delta_h_ft,bias_delta_h_ft,sign_accuracy_delta_h,R2_h_secondary,R2_delta_h_secondary,delta_h_IQR_ft,B0_RMSE_delta_h_ft,B0_MAE_delta_h_ft,well_RMSE_improvement_ft_vs_B0,well_MAE_improvement_ft_vs_B0,well_RMSE_skill_vs_B0,well_MAE_skill_vs_B0
T2_SPATIOTEMPORAL_OOS,B2,338629N1178426W001,13,1,9.059814718,11.41144553,-8.335587279,9.059814718,11.41144553,-8.335587279,0.7272727273,-0.4655943034,-2.16288647,3,6.580858022,4.538461538,-4.830587509,-4.52135318,-0.7340361231,-0.9962303616
T2_SPATIOTEMPORAL_OOS,B2,338638N1178430W001,13,1,8.983748917,10.71686341,-8.139054988,8.983748917,10.71686341,-8.139054988,0.5,-0.1311099216,-2.103589104,5,6.238836183,4.769230769,-4.478027223,-4.214518148,-0.7177664378,-0.883689289
T2_SPATIOTEMPORAL_OOS,B2,338642N1178978W001,6,1,5.603985745,6.39587371,-3.769446055,5.603985745,6.39587371,-3.769446055,0.5,-6.651000489,-6.858436532,3.67,2.321418388,2.038333333,-4.074455321,-3.565652411,-1.755157684,-1.749297994
T2_SPATIOTEMPORAL_OOS,B2,338642N1178978W002,6,1,4.597846655,4.989197058,-3.058619218,4.597846655,4.989197058,-3.058619218,0.6666666667,0.03842847241,-0.01351676922,6.2775,4.961543779,4.208333333,-0.02765327911,-0.3895133212,-0.00557352315,-0.09255762089
T2_SPATIOTEMPORAL_OOS,B2,338642N1178978W003,6,1,5.616247317,6.02988051,-2.759664564,5.616247317,6.02988051,-2.759664564,0.6666666667,0.06337904493,-0.211930234,7.465,5.543159448,4.885,-0.486721062,-0.7312473169,-0.08780571198,-0.1496923883
T2_SPATIOTEMPORAL_OOS,B2,338642N1178979W001,13,1,4.277387425,4.940849629,-2.100842673,4.277387425,4.940849629,-2.100842673,0.6666666667,-0.6449869074,-1.524863625,3.5,3.128651713,2.346153846,-1.812197916,-1.931233579,-0.5792264792,-0.8231487384
T2_SPATIOTEMPORAL_OOS,B2,338649N1178024W001,6,1,14.81412827,15.59940634,-14.81412827,14.81412827,15.59940634,-14.81412827,0.6666666667,-47.33137228,-29.85239285,2.915,2.837008401,2.258333333,-12.76239794,-12.55579494,-4.498540765,-5.559761596
T2_SPATIOTEMPORAL_OOS,B2,338650N1178151W001,12,1,15.97029403,19.11589938,-13.88260836,15.97029403,19.11589938,-13.88260836,0.75,-4.596454085,-1.392944944,1.5975,12.36562709,6.171666667,-6.750272288,-9.798627367,-0.5458900094,-1.587679292
T2_SPATIOTEMPORAL_OOS,B2,338664N1178426W001,13,1,9.183763348,11.72058267,-8.283218663,9.183763348,11.72058267,-8.283218663,0.75,-0.2326578444,-1.622077913,2,7.3693753,4.923076923,-4.351207375,-4.260686425,-0.5904445354,-0.8654519301
T2_SPATIOTEMPORAL_OOS,B2,338715N1179765W001,10,1,1.750128974,2.754936933,-0.4864936917,1.750128974,2.754936933,-0.4864936917,0.9,0.7661933467,0.5084971118,5.02,3.929826968,3.218,1.174890036,1.467871026,0.2989673706,0.4561438863
T2_SPATIOTEMPORAL_OOS,B2,338739N1180037W001,2,1,7.259800098,7.952476465,3.246102965,7.259800098,7.952476465,3.246102965,0.5,-2.123055897,0.2992589261,9.5,9.513148795,9.5,1.560672331,2.240199902,0.1640542332,0.235810516
T2_SPATIOTEMPORAL_OOS,B2,338764N1176943W001,3,1,20.15400097,20.6094531,-20.15400097,20.15400097,20.6094531,-20.15400097,1,-1.314536208e+29,-588.9299402,0.9,1.039230485,0.6,-19.57022261,-19.55400097,-18.83145549,-32.59000162
T2_SPATIOTEMPORAL_OOS,B2,338774N1176944W001,4,1,21.47890925,21.88598595,-21.47890925,21.47890925,21.88598595,-21.47890925,0.5,-2110.278815,-2520.033585,0.3,0.4472135955,0.3,-21.43877236,-21.17890925,-47.93855235,-70.59636416
T2_SPATIOTEMPORAL_OOS,B2,338942N1178371W001,12,1,17.97953805,18.62581665,-17.97953805,17.97953805,18.62581665,-17.97953805,0.1666666667,-158.8434178,-217.8612342,0.305,1.27364634,0.7108333333,-17.35217031,-17.26870472,-13.62400987,-24.2936057
T2_SPATIOTEMPORAL_OOS,B2,338970N1179254W001,5,1,8.759768404,10.15425806,-8.759768404,8.759768404,10.15425806,-8.759768404,0.2,-19.65755371,-36.49820226,1.14,2.129460025,1.38,-8.024798034,-7.379768404,-3.768466155,-5.347658264
T2_SPATIOTEMPORAL_OOS,B3,336557N1179512W001,13,1,2.483335105,3.004553185,0.2647819884,2.483335105,3.004553185,0.2647819884,0.6923076923,-0.8742284187,-3.280403147,2.42,1.453235118,1.298461538,-1.551318067,-1.184873566,-1.067492829,-0.9125211114
T2_SPATIOTEMPORAL_OOS,B3,336632N1178523W001,2,1,2.017392323,2.252497751,1.001935295,2.017392323,2.252497751,1.001935295,1,-0.4665701582,0.2318209028,2.57,6.794777406,6.29,4.542279655,4.272607677,0.668495726,0.679269901
T2_SPATIOTEMPORAL_OOS,B3,336669N1177464W001,6,1,3.923595322,4.591373672,-3.923595322,3.923595322,4.591373672,-3.923595322,0.6666666667,-7.541156148,-1.543004023,2.4225,3.213264176,2.753333333,-1.378109496,-1.170261989,-0.42888148,-0.4250346207
T2_SPATIOTEMPORAL_OOS,B3,336672N1179322W001,24,1,2.775569656,3.657094647,1.481528465,2.775569656,3.657094647,1.481528465,0.75,0.453112947,-0.7976307076,1.825,2.750530252,2.020833333,-0.9065643949,-0.7547363228,-0.3295962276,-0.373477768
T2_SPATIOTEMPORAL_OOS,B3,336684N1177654W001,6,1,7.774795002,8.868161053,-4.705802749,7.774795002,8.868161053,-4.705802749,0.8333333333,-1.155287852,0.2027016236,13.5825,10.20058005,8.68,1.332418996,0.9052049982,0.1306218852,0.1042862901
T2_SPATIOTEMPORAL_OOS,B3,336716N1177529W001,7,1,3.470228879,4.103128553,-2.96001003,3.470228879,4.103128553,-2.96001003,0.2857142857,-9.524840615,-113.1132535,0.275,0.693273807,0.5771428571,-3.409854746,-2.893086022,-4.918482008,-5.01277281
T2_SPATIOTEMPORAL_OOS,B3,336716N1177529W002,7,1,4.223317029,4.642528192,-3.937442429,4.223317029,4.642528192,-3.937442429,0.5714285714,-1.014751949,-0.2299893375,5.105,4.477842274,4.358571429,-0.1646859187,0.1352543994,-0.03677796327,0.03103181893
T2_SPATIOTEMPORAL_OOS,B3,336726N1177521W001,6,1,5.459924901,5.76634457,-4.413067458,5.459924901,5.76634457,-4.413067458,0.6666666667,-2.87750046,-0.1824882851,5.0125,5.62839231,4.51,-0.1379522593,-0.9499249014,-0.02451006464,-0.2106263639
T2_SPATIOTEMPORAL_OOS,B3,336726N1178014W001,5,1,6.830045512,8.341184581,-6.11354534,6.830045512,8.341184581,-6.11354534,0.6,-7.520544751,0.006974191896,9.3,8.89179397,7.44,0.5506093884,0.6099544885,0.06192331832,0.08198313017
T2_SPATIOTEMPORAL_OOS,B3,336746N1177574W001,2,1,8.626990104,9.154859239,-8.626990104,8.626990104,9.154859239,-8.626990104,0.5,-8380.144768,-2.099535787,5.2,8.962700486,7.3,-0.1921587529,-1.326990104,-0.02143982756,-0.1817794663
T2_SPATIOTEMPORAL_OOS,B3,336749N1179628W001,13,1,2.497727009,3.101495629,-0.0881250578,2.497727009,3.101495629,-0.0881250578,0.8461538462,0.4441841625,0.05600427158,3.5,3.238815073,2.481538462,0.1373194438,-0.01618854788,0.04239805012,-0.006523593381
T2_SPATIOTEMPORAL_OOS,B3,336753N1177488W001,6,1,4.719128049,5.435033356,-4.195943982,4.719128049,5.435033356,-4.195943982,0.5,-5.367460693,-0.8209531251,2.5,4.372381121,3.741666667,-1.062652235,-0.9774613826,-0.243037422,-0.2612368951
T2_SPATIOTEMPORAL_OOS,B3,336781N1178263W001,13,1,7.916158126,9.892636983,-2.536135836,7.916158126,9.892636983,-2.536135836,0.9230769231,0.7003873622,0.3031965866,14.1,11.98929009,10.46153846,2.09665311,2.545380336,0.174877169,0.2433084144
T2_SPATIOTEMPORAL_OOS,B3,336792N1177457W001,4,1,9.496499239,10.79306323,-8.019901826,9.496499239,10.79306323,-8.019901826,0.25,-20.18003888,-1.130106767,7.75,9.367496998,6.25,-1.42556623,-3.246499239,-0.1521821924,-0.5194398782
T2_SPATIOTEMPORAL_OOS,B3,336795N1177780W001,10,1,21.29673436,29.75886138,-4.736665972,21.29673436,29.75886138,-4.736665972,0.8,0.02333638463,0.09410035194,18.55,31.55381118,23.11,1.794949796,1.813265642,0.05688535643,0.07846238174
T2_SPATIOTEMPORAL_OOS,B3,336798N1177876W001,6,1,2.561048831,3.246447955,-2.455191365,2.561048831,3.246447955,-2.455191365,0.8333333333,-17.72741376,-10.56455815,1.56,0.9708587264,0.8166666667,-2.275589228,-1.744382164,-2.343893263,-2.13597816
T2_SPATIOTEMPORAL_OOS,B3,336798N1177876W002,6,1,24.18559866,29.87388397,-10.6382603,24.18559866,29.87388397,-10.6382603,0.6666666667,-1.639097749,0.02619400448,39.39,31.5135619,25.925,1.639677924,1.739401344,0.05203086626,0.0670935909
T2_SPATIOTEMPORAL_OOS,B3,336813N1177975W001,8,1,54.59055973,84.90292082,0.3538710227,54.59055973,84.90292082,0.3538710227,0.75,-0.7722270817,0.009743564413,31.25,85.33628331,55.6875,0.4333624956,1.096940273,0.005078291189,0.01969814182
T2_SPATIOTEMPORAL_OOS,B3,336824N1177430W001,4,1,5.401795599,5.9621513,-5.401795599,5.401795599,5.9621513,-5.401795599,0.5,-16.1794824,-10.18990411,1.865,2.432231486,2.19,-3.529919814,-3.211795599,-1.451309152,-1.466573333
T2_SPATIOTEMPORAL_OOS,B3,336831N1179773W001,7,1,12.36788375,14.79217845,-1.138008784,12.36788375,14.79217845,-1.138008784,1,0.1066027922,0.2885522313,25.41,17.77958701,14.73142857,2.987408565,2.363544824,0.168024632,0.1604423368
T2_SPATIOTEMPORAL_OOS,B3,336848N1179242W001,12,1,11.40241576,17.01926977,0.8927742275,11.40241576,17.01926977,0.8927742275,0.6666666667,-0.4785988086,0.08462304712,9.2075,17.78877291,11.9475,0.7695031453,0.5450842378,0.043257798,0.04562328837
T2_SPATIOTEMPORAL_OOS,B3,336853N1177671W001,1,1,7.126980208,7.126980208,-7.126980208,7.126980208,7.126980208,-7.126980208,1,,,0,8.69,8.69,1.563019792,1.563019792,0.1798641879,0.1798641879
T2_SPATIOTEMPORAL_OOS,B3,336853N1179432W001,12,1,4.446235827,5.635369181,0.7216563769,4.446235827,5.635369181,0.7216563769,0.6666666667,0.7041533806,0.2888376738,5.59,6.684501353,5.145833333,1.049132171,0.6995975065,0.1569499528,0.1359541713
T2_SPATIOTEMPORAL_OOS,B3,336868N1179445W001,11,1,4.488749389,5.600978279,0.5148234503,4.488749389,5.600978279,0.5148234503,0.7272727273,0.6816275615,0.3154195808,5.935,6.771864253,5.145454545,1.170885974,0.6567051563,0.1729045253,0.1276282106
T2_SPATIOTEMPORAL_OOS,B3,336870N1178340W001,2,1,62.42933839,62.69471372,5.762363817,62.42933839,62.69471372,5.762363817,0.5,-4.197523475,0.05519448873,64.5,65.19585876,64.5,2.501145045,2.070661612,0.03836355702,0.03210328081
T2_SPATIOTEMPORAL_OOS,B3,336870N1179436W001,11,1,4.494476338,5.602947438,0.5358222639,4.494476338,5.602947438,0.5358222639,0.7272727273,0.6814036591,0.3149381346,5.935,6.771864253,5.145454545,1.168916814,0.6509782071,0.1726137399,0.1265151993
T2_SPATIOTEMPORAL_OOS,B3,336875N1179148W001,8,1,1.428632627,1.758721676,0.5216012882,1.428632627,1.758721676,0.5216012882,1,0.671538009,0.6966030138,4.205,3.21099673,2.9075,1.452275054,1.478867373,0.4522816982,0.5086388215
T2_SPATIOTEMPORAL_OOS,B3,336886N1178041W001,7,1,16.68566234,19.95444367,-6.084896357,16.68566234,19.95444367,-6.084896357,0.5714285714,0.09999256012,0.1124663818,28.75,21.44098212,18.47142857,1.486538451,1.785766231,0.06933163988,0.09667721279
T2_SPATIOTEMPORAL_OOS,B3,336906N1179435W001,13,1,9.570817112,13.94370382,-0.24592192,9.570817112,13.94370382,-0.24592192,0.9230769231,0.637753941,0.2991965736,13.79,16.85287513,12.71076923,2.90917131,3.139952119,0.1726216618,0.2470308493
T2_SPATIOTEMPORAL_OOS,B3,336928N1177446W001,4,1,5.128438061,5.389633566,-5.128438061,5.128438061,5.389633566,-5.128438061,0.5,-31.2086209,-9.818677831,1.95,2.290196498,1.9,-3.099437068,-3.228438061,-1.353349842,-1.699177927
T2_SPATIOTEMPORAL_OOS,B3,336941N1179435W001,1,1,43.033618,43.033618,-43.033618,43.033618,43.033618,-43.033618,1,,,0,47.22,47.22,4.186382004,4.186382004,0.08865696748,0.08865696748
T2_SPATIOTEMPORAL_OOS,B3,336944N1177985W001,2,1,34.92753594,46.08249007,-34.92753594,34.92753594,46.08249007,-34.92753594,0,-1.073824113,-1.209777202,31,45.27692569,33,-0.8055643827,-1.92753594,-0.01779194083,-0.05841018
T2_SPATIOTEMPORAL_OOS,B3,336962N1178987W001,26,1,6.456718161,10.34402679,0.2345146227,6.456718161,10.34402679,0.2345146227,0.7307692308,0.8201561607,0.2076782588,9.875,11.76842255,7.819230769,1.424395754,1.362512608,0.121035402,0.1742514895
T2_SPATIOTEMPORAL_OOS,B3,336963N1179065W001,19,1,13.27912948,23.73743753,-0.1407992117,13.27912948,23.73743753,-0.1407992117,0.8421052632,0.5644999397,0.14878496,13.45,25.9095656,16.04736842,2.172128068,2.768238941,0.08383498595,0.1725042305
T2_SPATIOTEMPORAL_OOS,B3,336966N1179388W001,1,1,2.13225812,2.13225812,-2.13225812,2.13225812,2.13225812,-2.13225812,1,,,0,7.4,7.4,5.26774188,5.26774188,0.7118570108,0.7118570108
T2_SPATIOTEMPORAL_OOS,B3,336977N1178594W001,11,1,12.11618641,14.75897176,-3.543582834,12.11618641,14.75897176,-3.543582834,0.9090909091,0.4548455023,0.1735711507,22.85,16.44624854,14.06363636,1.687276773,1.947449951,0.1025934133,0.13847414
T2_SPATIOTEMPORAL_OOS,B3,336978N1179845W001,4,1,2.562844638,3.502859901,-0.3697531252,2.562844638,3.502859901,-0.3697531252,0.5,-40.33061891,-5.883605884,2.3,1.443952908,1.3,-2.058906994,-1.262844638,-1.425882369,-0.971418952
T2_SPATIOTEMPORAL_OOS,B3,336979N1179454W001,1,1,1.731035901,1.731035901,-1.731035901,1.731035901,1.731035901,-1.731035901,1,,,0,6.46,6.46,4.728964099,4.728964099,0.7320377863,0.7320377863
T2_SPATIOTEMPORAL_OOS,B3,337046N1180143W001,6,1,2.30669822,2.781421083,1.642301379,2.30669822,2.781421083,1.642301379,0.8333333333,0.6567291294,0.427911521,4.115,3.899818372,3.348333333,1.118397289,1.041635114,0.2867818915,0.3110906262
T2_SPATIOTEMPORAL_OOS,B3,337046N1180143W002,6,1,12.09300478,14.5838852,5.25588341,12.09300478,14.5838852,5.25588341,0.6666666667,0.2019402891,0.1263023845,14.675,16.07403237,12.72833333,1.49014717,0.6353285545,0.09270524881,0.0499145126
T2_SPATIOTEMPORAL_OOS,B3,337057N1180070W001,13,1,12.33561698,13.85073701,-1.128422372,12.33561698,13.85073701,-1.128422372,0.6923076923,0.3557841163,0.1994801847,27,15.78338952,13.92307692,1.932652502,1.587459945,0.1224485083,0.1140164602
T2_SPATIOTEMPORAL_OOS,B3,337059N1180056W001,13,1,11.28082121,13.19086752,-1.106295066,11.28082121,13.19086752,-1.106295066,0.6923076923,0.3727158026,0.2067165219,24,15.12639059,12.84615385,1.935523074,1.565332639,0.1279567034,0.1218522414
T2_SPATIOTEMPORAL_OOS,B3,337105N1178932W001,13,1,16.02261642,23.41959044,0.6001682842,16.02261642,23.41959044,0.6001682842,0.9230769231,0.6467712729,0.1435242781,19.72,25.35008861,18.29923077,1.930498163,2.276614353,0.07615350751,0.1244103854
T2_SPATIOTEMPORAL_OOS,B3,337105N1178932W002,13,1,9.562664627,13.19970709,0.261172019,9.562664627,13.19970709,0.261172019,1,0.7336204047,0.2891253645,20.53,15.7085878,12.02076923,2.508880716,2.458104603,0.1597139569,0.2044881285
T2_SPATIOTEMPORAL_OOS,B3,337112N1177826W001,4,1,38.31555835,41.68558013,-18.39141009,38.31555835,41.68558013,-18.39141009,0.5,-4.967589922,-0.3605579372,34.75,39.68311984,37.25,-2.002460288,-1.065558347,-0.05046126152,-0.0286055932
T2_SPATIOTEMPORAL_OOS,B3,337141N1179955W001,12,1,2.17239593,3.05511393,0.5280639117,2.17239593,3.05511393,0.5280639117,0.8333333333,0.7849318364,0.3858598262,6.3725,3.89847406,3.33,0.8433601303,1.15760407,0.2163308303,0.3476288498
T2_SPATIOTEMPORAL_OOS,B3,337148N1177696W001,7,1,3.182119841,3.722553404,-2.305440194,3.182119841,3.722553404,-2.305440194,0.1666666667,-21.96149671,-80.23134209,0.5,0.4813225827,0.3157142857,-3.241230822,-2.866405556,-6.734009453,-9.07911262
T2_SPATIOTEMPORAL_OOS,B3,337148N1177696W002,7,1,5.863113415,6.782734208,-4.30179656,5.863113415,6.782734208,-4.30179656,0.7142857143,-0.1172338623,0.2399114883,12.625,8.13996841,7.534285714,1.357234201,1.671172299,0.1667370355,0.2218089893
T2_SPATIOTEMPORAL_OOS,B3,337148N1177696W003,7,1,7.412033769,8.68123607,-4.335882076,7.412033769,8.68123607,-4.335882076,0.7142857143,0.1338232265,0.1642471125,13.84,9.85122835,8.724285714,1.169992279,1.312251945,0.1187661313,0.1504136829
T2_SPATIOTEMPORAL_OOS,B3,337161N1179887W001,3,1,2.481354136,2.930207987,1.979510182,2.481354136,2.930207987,1.979510182,1,-4.959731425,0.2357069706,3.565,5.097025276,3.84,2.16681729,1.358645864,0.4251140954,0.3538140271
T2_SPATIOTEMPORAL_OOS,B3,337188N1180275W001,9,1,7.192222437,8.218513518,1.446124941,7.192222437,8.218513518,1.446124941,0.6666666667,0.715047122,0.4428512937,17,11.01275927,9.406666667,2.794245748,2.21444423,0.2537280332,0.2354122144
T2_SPATIOTEMPORAL_OOS,B3,337216N1178318W001,7,1,2.567171946,3.227058478,-2.23475372,2.567171946,3.227058478,-2.23475372,0.5714285714,-4.37474394,-11.94493104,1.185,0.987384713,0.8014285714,-2.239673765,-1.765743375,-2.26828888,-2.203244853
T2_SPATIOTEMPORAL_OOS,B3,337216N1178318W002,7,1,16.84180281,19.0473357,-5.828901898,16.84180281,19.0473357,-5.828901898,0.7142857143,-0.2458377023,0.1333399654,28.99,20.97218021,18.25428571,1.924844511,1.412482909,0.09178084928,0.0773781528
T2_SPATIOTEMPORAL_OOS,B3,337216N1178318W003,7,1,16.66845342,18.79606209,-5.110118779,16.66845342,18.79606209,-5.110118779,0.8571428571,-0.0219820048,0.1664729755,29.67,20.95860342,18.70285714,2.162541326,2.034403726,0.1031815566,0.1087750236
T2_SPATIOTEMPORAL_OOS,B3,337233N1179421W001,3,1,3.78988405,5.139961763,-3.78988405,3.78988405,5.139961763,-3.78988405,1,0.6175450371,-0.3214169693,5.315,8.872416056,7.663333333,3.732454293,3.873449284,0.4206807108,0.5054522771
T2_SPATIOTEMPORAL_OOS,B3,337233N1179421W002,3,1,1.109149262,1.350437389,1.109149262,1.109149262,1.350437389,1.109149262,1,0.5480144997,-2.253861914,0.895,2.088771569,1.95,0.7383341801,0.8408507382,0.3534777049,0.4312055068
T2_SPATIOTEMPORAL_OOS,B3,337233N1179421W003,3,1,3.42461264,4.591337676,-3.159588526,3.42461264,4.591337676,-3.159588526,1,0.7091399195,-0.3534446507,4.83,8.810064321,7.876666667,4.218726644,4.452054027,0.4788531038,0.5652205705
T2_SPATIOTEMPORAL_OOS,B3,337279N1179386W001,13,1,6.883388428,8.89636352,-0.3853090948,6.883388428,8.89636352,-0.3853090948,0.9230769231,0.7137099251,0.3110311334,15.5,10.80459411,8.762307692,1.908230588,1.878919264,0.1766128898,0.2144320115
T2_SPATIOTEMPORAL_OOS,B3,337281N1177946W001,11,1,45.42005379,74.05657081,-14.30183747,45.42005379,74.05657081,-14.30183747,0.9090909091,-0.2404332432,0.01251531606,36.5,75.93059031,47.81818182,1.874019504,2.398128031,0.02468069188,0.05015096643
T2_SPATIOTEMPORAL_OOS,B3,337304N1177898W001,2,1,6.386613699,7.034668532,-2.949190875,6.386613699,7.034668532,-2.949190875,0.5,-48.48656136,-0.009929823641,7,8.602325267,7,1.567656735,0.613386301,0.1822363938,0.08762661443
T2_SPATIOTEMPORAL_OOS,B3,337304N1180246W001,10,1,10.80639833,14.16911713,-2.322034689,10.80639833,14.16911713,-2.322034689,0.7777777778,-0.0369901229,0.2228169042,21.5,16.45979951,12.15,2.290682382,1.343601671,0.139168304,0.1105844996
T2_SPATIOTEMPORAL_OOS,B3,337305N1180330W001,13,1,5.295424218,6.484886447,-0.4849696713,5.295424218,6.484886447,-0.4849696713,0.6923076923,0.5078878183,0.3302785406,15,8.119302736,6.692307692,1.634416289,1.396883474,0.2013000798,0.2087297145
T2_SPATIOTEMPORAL_OOS,B3,337334N1178220W001,4,1,19.8265306,22.80792092,-3.222270668,19.8265306,22.80792092,-3.222270668,0.5,-1.511510187,0.1054562069,20.575,24.12296624,20.575,1.315045318,0.7484694043,0.05451424611,0.03637761382
T2_SPATIOTEMPORAL_OOS,B3,337344N1178235W001,4,1,7.629164995,8.757240263,-7.308599501,7.629164995,8.757240263,-7.308599501,0.5,-1.808423045,-0.9433759046,8.125,7.800801241,7.325,-0.9564390222,-0.3041649945,-0.1226077928,-0.04152423133
T2_SPATIOTEMPORAL_OOS,B3,337370N1178012W001,4,1,10.19979431,13.05537747,-9.116568099,10.19979431,13.05537747,-9.116568099,0.75,-21.62954188,-0.219130896,16.325,14.57677948,11.725,1.521402014,1.525205687,0.1043716148,0.1300815085
T2_SPATIOTEMPORAL_OOS,B3,337374N1179933W001,14,1,0.7445702349,1.042872474,0.1355376285,0.7445702349,1.042872474,0.1355376285,0.7857142857,0.8718644163,0.7575121227,1.4125,2.127028444,1.483571429,1.08415597,0.7390011937,0.5097045001,0.4981230963
T2_SPATIOTEMPORAL_OOS,B3,337374N1179933W002,8,1,5.871140251,6.869280324,0.8019894516,5.871140251,6.869280324,0.8019894516,0.75,0.6302149154,0.4706690798,10.6825,9.443383266,7.76875,2.574102941,1.897609749,0.2725827036,0.2442619146
T2_SPATIOTEMPORAL_OOS,B3,337374N1179933W003,8,1,7.630281994,11.00220461,1.622000048,7.630281994,11.00220461,1.622000048,1,0.393999774,0.3298809849,10.8675,13.44121367,10.19,2.439009061,2.559718006,0.1814575023,0.2511990192
T2_SPATIOTEMPORAL_OOS,B3,337425N1178213W001,2,1,67.2915046,82.58595136,-67.2915046,67.2915046,82.58595136,-67.2915046,1,-0.9428337657,-1.991338773,47.75,85.35587267,70.75,2.769921317,3.458495398,0.03245144394,0.04888332717
T2_SPATIOTEMPORAL_OOS,B3,337525N1179058W001,7,1,2.184050404,2.615197158,-1.433173735,2.184050404,2.615197158,-1.433173735,0.7142857143,-3.532567715,-3.17801445,0.925,1.395482507,1.022857143,-1.219714651,-1.161193262,-0.8740451022,-1.135244809
T2_SPATIOTEMPORAL_OOS,B3,337525N1179058W002,7,1,11.18312161,12.2843124,-1.43400474,11.18312161,12.2843124,-1.43400474,1,0.2953313776,0.3573923937,25.945,15.47648354,14.23428571,3.192171146,3.051164101,0.2062594605,0.2143531584
T2_SPATIOTEMPORAL_OOS,B3,337525N1179058W003,7,1,20.65099272,24.84101096,-4.509614147,20.65099272,24.84101096,-4.509614147,1,-0.2815851797,0.139746275,32.505,27.44228125,23.82857143,2.601270285,3.177578711,0.09479059928,0.1333516245
T2_SPATIOTEMPORAL_OOS,B3,337589N1179207W001,1,1,1.173483562,1.173483562,1.173483562,1.173483562,1.173483562,1.173483562,1,,,0,4,4,2.826516438,2.826516438,0.7066291095,0.7066291095
T2_SPATIOTEMPORAL_OOS,B3,337591N1180435W001,7,1,2.280089069,2.597708904,-1.460450001,2.280089069,2.597708904,-1.460450001,0.7142857143,-0.8100549051,-0.8589658468,2.27,1.929407755,1.472857143,-0.6683011487,-0.8072319261,-0.3463763152,-0.5480721127
T2_SPATIOTEMPORAL_OOS,B3,337591N1180435W002,7,1,11.58570116,14.42090993,-3.028506209,11.58570116,14.42090993,-3.028506209,1,-0.04696565798,0.2677391925,25.89,17.14078845,14.89142857,2.719878517,3.305727413,0.1586787286,0.2219886022
T2_SPATIOTEMPORAL_OOS,B3,337591N1180435W003,7,1,7.97491922,9.531205423,-0.9127622222,7.97491922,9.531205423,-0.9127622222,0.8571428571,0.4853898194,0.4386184734,13.185,12.72152057,10.15142857,3.190315151,2.176509352,0.2507809607,0.2144042424
T2_SPATIOTEMPORAL_OOS,B3,337593N1180743W001,13,1,7.825394254,9.93925116,-1.597073651,7.825394254,9.93925116,-1.597073651,0.9166666667,0.757631778,0.4196171661,20,13.15587029,10.15384615,3.21661913,2.3284519,0.2445006723,0.2293172326
